RadiomicsFeature,RadiomicsValue
mask_necrosis__fla__follow_up_1__original_shape_Maximum2DDiameterColumn,8.94427190999916
mask_necrosis__fla__follow_up_1__original_shape_Maximum2DDiameterRow,8.246211251235321
mask_necrosis__fla__follow_up_1__original_shape_Maximum2DDiameterSlice,7.280109889280518
mask_necrosis__fla__follow_up_1__original_shape_Maximum3DDiameter,9.16515138991168
mask_necrosis__fla__follow_up_1__original_shape_MeshVolume,130.375
mask_necrosis__fla__follow_up_1__original_shape_MinorAxisLength,6.560606028600249
mask_necrosis__fla__follow_up_1__original_shape_Sphericity,0.7264018191221725
mask_necrosis__fla__follow_up_1__original_shape_SurfaceArea,171.17358599342072
mask_necrosis__fla__follow_up_1__original_shape_SurfaceVolumeRatio,1.3129325867184714
mask_necrosis__fla__follow_up_1__original_shape_VoxelVolume,138.0
mask_necrosis__fla__follow_up_1__original_firstorder_10Percentile,741.6068627913822
mask_necrosis__fla__follow_up_1__original_firstorder_90Percentile,917.3490322918854
mask_necrosis__fla__follow_up_1__original_firstorder_Energy,96118714.29568024
mask_necrosis__fla__follow_up_1__original_firstorder_Entropy,5.377783950316886
mask_necrosis__fla__follow_up_1__original_firstorder_InterquartileRange,96.59298388219088
mask_necrosis__fla__follow_up_1__original_firstorder_Kurtosis,2.185415180279987
mask_necrosis__fla__follow_up_1__original_firstorder_MeanAbsoluteDeviation,55.40334938127226
mask_necrosis__fla__follow_up_1__original_firstorder_Mean,831.9438390410348
mask_necrosis__fla__follow_up_1__original_firstorder_Median,835.0427696013162
mask_necrosis__fla__follow_up_1__original_firstorder_Range,287.66481456202075
mask_necrosis__fla__follow_up_1__original_firstorder_RobustMeanAbsoluteDeviation,41.70436512881586
mask_necrosis__fla__follow_up_1__original_firstorder_RootMeanSquared,834.5731977678564
mask_necrosis__fla__follow_up_1__original_firstorder_Skewness,-0.0390897784978381
mask_necrosis__fla__follow_up_1__original_firstorder_TotalEnergy,96118714.29568024
mask_necrosis__fla__follow_up_1__original_firstorder_Uniformity,0.0261499684940138
mask_necrosis__fla__follow_up_1__original_firstorder_Variance,4381.871114130436
mask_necrosis__fla__follow_up_1__original_glcm_Autocorrelation,702.0863988589692
mask_necrosis__fla__follow_up_1__original_glcm_ClusterProminence,475164.4110723913
mask_necrosis__fla__follow_up_1__original_glcm_ClusterShade,-750.4460608780737
mask_necrosis__fla__follow_up_1__original_glcm_ClusterTendency,456.38849027186063
mask_necrosis__fla__follow_up_1__original_glcm_Contrast,161.8549197981223
mask_necrosis__fla__follow_up_1__original_glcm_Correlation,0.4779566283735356
mask_necrosis__fla__follow_up_1__original_glcm_DifferenceAverage,10.238221566186784
mask_necrosis__fla__follow_up_1__original_glcm_DifferenceEntropy,4.343317516363519
mask_necrosis__fla__follow_up_1__original_glcm_DifferenceVariance,50.25377577503653
mask_necrosis__fla__follow_up_1__original_glcm_Id,0.1686544960109187
mask_necrosis__fla__follow_up_1__original_glcm_Idm,0.0883413819456309
mask_necrosis__fla__follow_up_1__original_glcm_Idmn,0.9573773416066866
mask_necrosis__fla__follow_up_1__original_glcm_Idn,0.8596695394079504
mask_necrosis__fla__follow_up_1__original_glcm_Imc1,-0.6216347691367717
mask_necrosis__fla__follow_up_1__original_glcm_Imc2,0.9992331343762572
mask_necrosis__fla__follow_up_1__original_glcm_InverseVariance,0.0924934043345011
mask_necrosis__fla__follow_up_1__original_glcm_JointAverage,25.06777020288387
mask_necrosis__fla__follow_up_1__original_glcm_JointEnergy,0.0068299731475379
mask_necrosis__fla__follow_up_1__original_glcm_JointEntropy,7.24367607634221
mask_necrosis__fla__follow_up_1__original_glcm_MCC,0.931444191673193
mask_necrosis__fla__follow_up_1__original_glcm_MaximumProbability,0.0127631438272605
mask_necrosis__fla__follow_up_1__original_glcm_SumAverage,50.13554040576774
mask_necrosis__fla__follow_up_1__original_glcm_SumEntropy,5.540319537051674
mask_necrosis__fla__follow_up_1__original_glcm_SumSquares,154.56085251749576
mask_necrosis__fla__follow_up_1__original_glrlm_GrayLevelNonUniformity,3.53443182428366
mask_necrosis__fla__follow_up_1__original_glrlm_GrayLevelNonUniformityNormalized,0.0260768030025937
mask_necrosis__fla__follow_up_1__original_glrlm_GrayLevelVariance,175.44481879841473
mask_necrosis__fla__follow_up_1__original_glrlm_HighGrayLevelRunEmphasis,844.7855086756256
mask_necrosis__fla__follow_up_1__original_glrlm_LongRunEmphasis,1.0546273076931294
mask_necrosis__fla__follow_up_1__original_glrlm_LongRunHighGrayLevelEmphasis,881.8275312531192
mask_necrosis__fla__follow_up_1__original_glrlm_LongRunLowGrayLevelEmphasis,0.0400305755990993
mask_necrosis__fla__follow_up_1__original_glrlm_LowGrayLevelRunEmphasis,0.0363817559282526
mask_necrosis__fla__follow_up_1__original_glrlm_RunEntropy,5.433753068929321
mask_necrosis__fla__follow_up_1__original_glrlm_RunLengthNonUniformity,130.71802000007557
mask_necrosis__fla__follow_up_1__original_glrlm_RunLengthNonUniformityNormalized,0.9643426127656556
mask_necrosis__fla__follow_up_1__original_glrlm_RunPercentage,0.9821627647714604
mask_necrosis__fla__follow_up_1__original_glrlm_RunVariance,0.017828693617172
mask_necrosis__fla__follow_up_1__original_glrlm_ShortRunEmphasis,0.9863431730767174
mask_necrosis__fla__follow_up_1__original_glrlm_ShortRunHighGrayLevelEmphasis,835.5250030312525
mask_necrosis__fla__follow_up_1__original_glrlm_ShortRunLowGrayLevelEmphasis,0.0354695510105409
mask_necrosis__fla__follow_up_1__original_glszm_GrayLevelNonUniformity,2.7757009345794392
mask_necrosis__fla__follow_up_1__original_glszm_GrayLevelNonUniformityNormalized,0.0259411302297143
mask_necrosis__fla__follow_up_1__original_glszm_GrayLevelVariance,180.08122980172942
mask_necrosis__fla__follow_up_1__original_glszm_HighGrayLevelZoneEmphasis,883.5700934579439
mask_necrosis__fla__follow_up_1__original_glszm_LargeAreaEmphasis,2.149532710280374
mask_necrosis__fla__follow_up_1__original_glszm_LargeAreaHighGrayLevelEmphasis,1601.1121495327102
mask_necrosis__fla__follow_up_1__original_glszm_LargeAreaLowGrayLevelEmphasis,0.1077205961734511
mask_necrosis__fla__follow_up_1__original_glszm_LowGrayLevelZoneEmphasis,0.0277880821949292
mask_necrosis__fla__follow_up_1__original_glszm_SizeZoneNonUniformity,72.4392523364486
mask_necrosis__fla__follow_up_1__original_glszm_SizeZoneNonUniformityNormalized,0.6770023582845663
mask_necrosis__fla__follow_up_1__original_glszm_SmallAreaEmphasis,0.8483099688473521
mask_necrosis__fla__follow_up_1__original_glszm_SmallAreaHighGrayLevelEmphasis,761.9147559709241
mask_necrosis__fla__follow_up_1__original_glszm_SmallAreaLowGrayLevelEmphasis,0.0189563559406698
mask_necrosis__fla__follow_up_1__original_glszm_ZoneEntropy,5.737877472520247
mask_necrosis__fla__follow_up_1__original_glszm_ZonePercentage,0.7753623188405797
mask_necrosis__fla__follow_up_1__original_glszm_ZoneVariance,0.4861559961568696
mask_necrosis__fla__follow_up_1__original_gldm_DependenceEntropy,5.962589924260627
mask_necrosis__fla__follow_up_1__original_gldm_DependenceNonUniformity,67.44927536231884
mask_necrosis__fla__follow_up_1__original_gldm_DependenceNonUniformityNormalized,0.4887628649443394
mask_necrosis__fla__follow_up_1__original_gldm_DependenceVariance,0.4805713085486242
mask_necrosis__fla__follow_up_1__original_gldm_GrayLevelNonUniformity,3.608695652173913
mask_necrosis__fla__follow_up_1__original_gldm_GrayLevelVariance,175.19181894559966
mask_necrosis__fla__follow_up_1__original_gldm_HighGrayLevelEmphasis,841.804347826087
mask_necrosis__fla__follow_up_1__original_gldm_LargeDependenceEmphasis,2.6231884057971016
mask_necrosis__fla__follow_up_1__original_gldm_LargeDependenceHighGrayLevelEmphasis,1873.0072463768115
mask_necrosis__fla__follow_up_1__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.1457574404723196
mask_necrosis__fla__follow_up_1__original_gldm_LowGrayLevelEmphasis,0.0369256462716518
mask_necrosis__fla__follow_up_1__original_gldm_SmallDependenceEmphasis,0.7117049114331723
mask_necrosis__fla__follow_up_1__original_gldm_SmallDependenceHighGrayLevelEmphasis,629.7609702093398
mask_necrosis__fla__follow_up_1__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0185158113668961
mask_necrosis__fla__follow_up_1__original_ngtdm_Busyness,0.0231291963645539
mask_necrosis__fla__follow_up_1__original_ngtdm_Coarseness,0.0473094996899155
mask_necrosis__fla__follow_up_1__original_ngtdm_Complexity,5778.278572695036
mask_necrosis__fla__follow_up_1__original_ngtdm_Contrast,1.0195311427417055
mask_necrosis__fla__follow_up_1__original_ngtdm_Strength,43.80667916846391
mask_all__fla__follow_up_1__original_shape_Elongation,0.8194789649378824
mask_all__fla__follow_up_1__original_shape_Flatness,0.6498490360453792
mask_all__fla__follow_up_1__original_shape_LeastAxisLength,13.752895635840428
mask_all__fla__follow_up_1__original_shape_MajorAxisLength,21.16321618253514
mask_all__fla__follow_up_1__original_shape_Maximum2DDiameterColumn,24.413111231467404
mask_all__fla__follow_up_1__original_shape_Maximum2DDiameterRow,25.612496949731398
mask_all__fla__follow_up_1__original_shape_Maximum2DDiameterSlice,22.84731931759173
mask_all__fla__follow_up_1__original_shape_Maximum3DDiameter,25.78759391645525
mask_all__fla__follow_up_1__original_shape_MeshVolume,3078.7916666666665
mask_all__fla__follow_up_1__original_shape_MinorAxisLength,17.34281049202054
mask_all__fla__follow_up_1__original_shape_Sphericity,0.6624538723248553
mask_all__fla__follow_up_1__original_shape_SurfaceArea,1544.9532762676731
mask_all__fla__follow_up_1__original_shape_SurfaceVolumeRatio,0.5018050727480229
mask_all__fla__follow_up_1__original_shape_VoxelVolume,3101.0
mask_all__fla__follow_up_1__original_firstorder_10Percentile,727.5247076125097
mask_all__fla__follow_up_1__original_firstorder_90Percentile,1024.0
mask_all__fla__follow_up_1__original_firstorder_Energy,2468640320.2831244
mask_all__fla__follow_up_1__original_firstorder_Entropy,5.767125429392636
mask_all__fla__follow_up_1__original_firstorder_InterquartileRange,191.15925533646305
mask_all__fla__follow_up_1__original_firstorder_Kurtosis,3.704669913179736
mask_all__fla__follow_up_1__original_firstorder_MeanAbsoluteDeviation,96.97178875843194
mask_all__fla__follow_up_1__original_firstorder_Mean,884.4986432968785
mask_all__fla__follow_up_1__original_firstorder_Median,890.4222140793564
mask_all__fla__follow_up_1__original_firstorder_Range,829.6115202170278
mask_all__fla__follow_up_1__original_firstorder_RobustMeanAbsoluteDeviation,81.04672312509588
mask_all__fla__follow_up_1__original_firstorder_RootMeanSquared,892.2324739546349
mask_all__fla__follow_up_1__original_firstorder_Skewness,-0.7339939798956177
mask_all__fla__follow_up_1__original_firstorder_TotalEnergy,2468640320.2831244
mask_all__fla__follow_up_1__original_firstorder_Uniformity,0.0457358368445085
mask_all__fla__follow_up_1__original_firstorder_Variance,13740.937585189104
mask_all__fla__follow_up_1__original_glcm_Autocorrelation,20642.9265817258
mask_all__fla__follow_up_1__original_glcm_ClusterProminence,8950049.649495069
mask_all__fla__follow_up_1__original_glcm_ClusterShade,-48821.65535258217
mask_all__fla__follow_up_1__original_glcm_ClusterTendency,1708.9663783708866
mask_all__fla__follow_up_1__original_glcm_Contrast,231.81011080521608
mask_all__fla__follow_up_1__original_glcm_Correlation,0.760714756282193
mask_all__fla__follow_up_1__original_glcm_DifferenceAverage,10.770669028082816
mask_all__fla__follow_up_1__original_glcm_DifferenceEntropy,4.782015980586441
mask_all__fla__follow_up_1__original_glcm_DifferenceVariance,109.58399858586618
mask_all__fla__follow_up_1__original_glcm_Id,0.276167533098446
mask_all__fla__follow_up_1__original_glcm_Idm,0.2111484653037122
mask_all__fla__follow_up_1__original_glcm_Idmn,0.9919977045502696
mask_all__fla__follow_up_1__original_glcm_Idn,0.9426045003476472
mask_all__fla__follow_up_1__original_glcm_Imc1,-0.2559885220577181
mask_all__fla__follow_up_1__original_glcm_Imc2,0.9686490234617
mask_all__fla__follow_up_1__original_glcm_InverseVariance,0.0754900074295272
mask_all__fla__follow_up_1__original_glcm_JointAverage,142.3844919008993
mask_all__fla__follow_up_1__original_glcm_JointEnergy,0.021523600434481
mask_all__fla__follow_up_1__original_glcm_JointEntropy,9.731025460807656
mask_all__fla__follow_up_1__original_glcm_MCC,0.8520823388234144
mask_all__fla__follow_up_1__original_glcm_MaximumProbability,0.1431968673642034
mask_all__fla__follow_up_1__original_glcm_SumAverage,284.76898380179875
mask_all__fla__follow_up_1__original_glcm_SumEntropy,6.637145427384751
mask_all__fla__follow_up_1__original_glcm_SumSquares,485.1941222940258
mask_all__fla__follow_up_1__original_glrlm_GrayLevelNonUniformity,51.10801175187388
mask_all__fla__follow_up_1__original_glrlm_GrayLevelNonUniformityNormalized,0.0190465357028253
mask_all__fla__follow_up_1__original_glrlm_GrayLevelVariance,504.5453152363556
mask_all__fla__follow_up_1__original_glrlm_HighGrayLevelRunEmphasis,18875.76340646634
mask_all__fla__follow_up_1__original_glrlm_LongRunEmphasis,1.8642626915296316
mask_all__fla__follow_up_1__original_glrlm_LongRunHighGrayLevelEmphasis,42436.70787515627
mask_all__fla__follow_up_1__original_glrlm_LongRunLowGrayLevelEmphasis,0.0004708358039257
mask_all__fla__follow_up_1__original_glrlm_LowGrayLevelRunEmphasis,0.0004385306171987
mask_all__fla__follow_up_1__original_glrlm_RunEntropy,6.457541444711296
mask_all__fla__follow_up_1__original_glrlm_RunLengthNonUniformity,2283.300708087955
mask_all__fla__follow_up_1__original_glrlm_RunLengthNonUniformityNormalized,0.8531427843880844
mask_all__fla__follow_up_1__original_glrlm_RunPercentage,0.8630714657802693
mask_all__fla__follow_up_1__original_glrlm_RunVariance,0.5193291240382166
mask_all__fla__follow_up_1__original_glrlm_ShortRunEmphasis,0.93564500279249
mask_all__fla__follow_up_1__original_glrlm_ShortRunHighGrayLevelEmphasis,17207.314939269352
mask_all__fla__follow_up_1__original_glrlm_ShortRunLowGrayLevelEmphasis,0.0004359165986154
mask_all__fla__follow_up_1__original_glszm_GrayLevelNonUniformity,26.593023255813957
mask_all__fla__follow_up_1__original_glszm_GrayLevelNonUniformityNormalized,0.014055509120409
mask_all__fla__follow_up_1__original_glszm_GrayLevelVariance,476.4736980901001
mask_all__fla__follow_up_1__original_glszm_HighGrayLevelZoneEmphasis,17835.232558139534
mask_all__fla__follow_up_1__original_glszm_LargeAreaEmphasis,185.76797040169131
mask_all__fla__follow_up_1__original_glszm_LargeAreaHighGrayLevelEmphasis,5158475.327167019
mask_all__fla__follow_up_1__original_glszm_LargeAreaLowGrayLevelEmphasis,0.0072534653704994
mask_all__fla__follow_up_1__original_glszm_LowGrayLevelZoneEmphasis,0.000598605172864
mask_all__fla__follow_up_1__original_glszm_SizeZoneNonUniformity,1217.2938689217758
mask_all__fla__follow_up_1__original_glszm_SizeZoneNonUniformityNormalized,0.6433899941447019
mask_all__fla__follow_up_1__original_glszm_SmallAreaEmphasis,0.8297017900476373
mask_all__fla__follow_up_1__original_glszm_SmallAreaHighGrayLevelEmphasis,14630.394333091404
mask_all__fla__follow_up_1__original_glszm_SmallAreaLowGrayLevelEmphasis,0.000588719205593
mask_all__fla__follow_up_1__original_glszm_ZoneEntropy,7.191092692879387
mask_all__fla__follow_up_1__original_glszm_ZonePercentage,0.6101257658819735
mask_all__fla__follow_up_1__original_glszm_ZoneVariance,183.08162861095343
mask_all__fla__follow_up_1__original_gldm_DependenceEntropy,7.60325197188739
mask_all__fla__follow_up_1__original_gldm_DependenceNonUniformity,924.4737181554336
mask_all__fla__follow_up_1__original_gldm_DependenceNonUniformityNormalized,0.2981211603210041
mask_all__fla__follow_up_1__original_gldm_DependenceVariance,44.82684086990279
mask_all__fla__follow_up_1__original_gldm_GrayLevelNonUniformity,141.82683005482102
mask_all__fla__follow_up_1__original_gldm_GrayLevelVariance,546.5433074870211
mask_all__fla__follow_up_1__original_gldm_HighGrayLevelEmphasis,19963.58626249597
mask_all__fla__follow_up_1__original_gldm_LargeDependenceEmphasis,65.62173492421799
mask_all__fla__follow_up_1__original_gldm_LargeDependenceHighGrayLevelEmphasis,1808175.3792325056
mask_all__fla__follow_up_1__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0027345433071028
mask_all__fla__follow_up_1__original_gldm_LowGrayLevelEmphasis,0.0003835486755565
mask_all__fla__follow_up_1__original_gldm_SmallDependenceEmphasis,0.5513106704620427
mask_all__fla__follow_up_1__original_gldm_SmallDependenceHighGrayLevelEmphasis,9785.934443684198
mask_all__fla__follow_up_1__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0003617764639784
mask_all__fla__follow_up_1__original_ngtdm_Busyness,0.0360171060464908
mask_all__fla__follow_up_1__original_ngtdm_Coarseness,0.0015019319884895
mask_all__fla__follow_up_1__original_ngtdm_Complexity,45680.43340092616
mask_all__fla__follow_up_1__original_ngtdm_Contrast,0.5952098846266938
mask_all__fla__follow_up_1__original_ngtdm_Strength,30.571572265918643
mask_tumor__fla__follow_up_1__original_shape_Elongation,0.7065158185916608
mask_tumor__fla__follow_up_1__original_shape_Flatness,0.5864627195349807
mask_tumor__fla__follow_up_1__original_shape_LeastAxisLength,9.187725469499776
mask_tumor__fla__follow_up_1__original_shape_MajorAxisLength,15.66634188919106
mask_tumor__fla__follow_up_1__original_shape_Maximum2DDiameterColumn,16.55294535724685
mask_tumor__fla__follow_up_1__original_shape_Maximum2DDiameterRow,17.0
mask_tumor__fla__follow_up_1__original_shape_Maximum2DDiameterSlice,12.806248474865695
mask_tumor__fla__follow_up_1__original_shape_Maximum3DDiameter,17.378147196982766
mask_tumor__fla__follow_up_1__original_shape_MeshVolume,810.6666666666666
mask_tumor__fla__follow_up_1__original_shape_MinorAxisLength,11.06851836417865
mask_tumor__fla__follow_up_1__original_shape_Sphericity,0.5263283596903291
mask_tumor__fla__follow_up_1__original_shape_SurfaceArea,798.8322023151715
mask_tumor__fla__follow_up_1__original_shape_SurfaceVolumeRatio,0.985401565355886
mask_tumor__fla__follow_up_1__original_shape_VoxelVolume,820.0
mask_tumor__fla__follow_up_1__original_firstorder_10Percentile,659.9585989519422
mask_tumor__fla__follow_up_1__original_firstorder_90Percentile,987.5263420610106
mask_tumor__fla__follow_up_1__original_firstorder_Energy,557314849.4284356
mask_tumor__fla__follow_up_1__original_firstorder_Entropy,6.398858405480179
mask_tumor__fla__follow_up_1__original_firstorder_InterquartileRange,178.22797919639322
mask_tumor__fla__follow_up_1__original_firstorder_Kurtosis,4.013804970659109
mask_tumor__fla__follow_up_1__original_firstorder_MeanAbsoluteDeviation,102.5501708455127
mask_tumor__fla__follow_up_1__original_firstorder_Mean,814.2095587544408
mask_tumor__fla__follow_up_1__original_firstorder_Median,822.7729225217215
mask_tumor__fla__follow_up_1__original_firstorder_Range,829.6115202170278
mask_tumor__fla__follow_up_1__original_firstorder_RobustMeanAbsoluteDeviation,73.16297185954168
mask_tumor__fla__follow_up_1__original_firstorder_RootMeanSquared,824.4102470254304
mask_tumor__fla__follow_up_1__original_firstorder_Skewness,-0.6361118940691043
mask_tumor__fla__follow_up_1__original_firstorder_TotalEnergy,557314849.4284356
mask_tumor__fla__follow_up_1__original_firstorder_Uniformity,0.0139767995240928
mask_tumor__fla__follow_up_1__original_firstorder_Variance,16715.049833429806
mask_tumor__fla__follow_up_1__original_glcm_Autocorrelation,16373.615747717016
mask_tumor__fla__follow_up_1__original_glcm_ClusterProminence,11339672.136225156
mask_tumor__fla__follow_up_1__original_glcm_ClusterShade,-22092.43742170801
mask_tumor__fla__follow_up_1__original_glcm_ClusterTendency,1984.4828594169844
mask_tumor__fla__follow_up_1__original_glcm_Contrast,282.26458775995025
mask_tumor__fla__follow_up_1__original_glcm_Correlation,0.7510962243451392
mask_tumor__fla__follow_up_1__original_glcm_DifferenceAverage,11.75025091401518
mask_tumor__fla__follow_up_1__original_glcm_DifferenceEntropy,4.869797934033944
mask_tumor__fla__follow_up_1__original_glcm_DifferenceVariance,136.50486443185807
mask_tumor__fla__follow_up_1__original_glcm_Id,0.1850630081100378
mask_tumor__fla__follow_up_1__original_glcm_Idm,0.1078656989176321
mask_tumor__fla__follow_up_1__original_glcm_Idmn,0.9904906687806324
mask_tumor__fla__follow_up_1__original_glcm_Idn,0.9379794044549524
mask_tumor__fla__follow_up_1__original_glcm_Imc1,-0.4657292227747339
mask_tumor__fla__follow_up_1__original_glcm_Imc2,0.9985972014242326
mask_tumor__fla__follow_up_1__original_glcm_InverseVariance,0.0977218593185447
mask_tumor__fla__follow_up_1__original_glcm_JointAverage,126.28402606166831
mask_tumor__fla__follow_up_1__original_glcm_JointEnergy,0.0015853450982206
mask_tumor__fla__follow_up_1__original_glcm_JointEntropy,9.69420239023648
mask_tumor__fla__follow_up_1__original_glcm_MCC,0.8922928838656489
mask_tumor__fla__follow_up_1__original_glcm_MaximumProbability,0.0168340625228906
mask_tumor__fla__follow_up_1__original_glcm_SumAverage,252.5680521233365
mask_tumor__fla__follow_up_1__original_glcm_SumEntropy,7.124851916030441
mask_tumor__fla__follow_up_1__original_glcm_SumSquares,566.6868617942333
mask_tumor__fla__follow_up_1__original_glrlm_GrayLevelNonUniformity,10.62941585636094
mask_tumor__fla__follow_up_1__original_glrlm_GrayLevelNonUniformityNormalized,0.0133945942313797
mask_tumor__fla__follow_up_1__original_glrlm_GrayLevelVariance,659.7760179280145
mask_tumor__fla__follow_up_1__original_glrlm_HighGrayLevelRunEmphasis,16230.607450432388
mask_tumor__fla__follow_up_1__original_glrlm_LongRunEmphasis,1.1100372403701209
mask_tumor__fla__follow_up_1__original_glrlm_LongRunHighGrayLevelEmphasis,18547.105992659883
mask_tumor__fla__follow_up_1__original_glrlm_LongRunLowGrayLevelEmphasis,0.0013558919839036
mask_tumor__fla__follow_up_1__original_glrlm_LowGrayLevelRunEmphasis,0.0013499107434947
mask_tumor__fla__follow_up_1__original_glrlm_RunEntropy,6.548047652131606
mask_tumor__fla__follow_up_1__original_glrlm_RunLengthNonUniformity,747.7087815918187
mask_tumor__fla__follow_up_1__original_glrlm_RunLengthNonUniformityNormalized,0.9421580351841956
mask_tumor__fla__follow_up_1__original_glrlm_RunPercentage,0.9675422138836772
mask_tumor__fla__follow_up_1__original_glrlm_RunVariance,0.0412330361393135
mask_tumor__fla__follow_up_1__original_glrlm_ShortRunEmphasis,0.9771347740526506
mask_tumor__fla__follow_up_1__original_glrlm_ShortRunHighGrayLevelEmphasis,15770.356639349284
mask_tumor__fla__follow_up_1__original_glrlm_ShortRunLowGrayLevelEmphasis,0.001348611150651
mask_tumor__fla__follow_up_1__original_glszm_GrayLevelNonUniformity,7.147008547008547
mask_tumor__fla__follow_up_1__original_glszm_GrayLevelNonUniformityNormalized,0.012217108627365
mask_tumor__fla__follow_up_1__original_glszm_GrayLevelVariance,695.4028022499816
mask_tumor__fla__follow_up_1__original_glszm_HighGrayLevelZoneEmphasis,15659.174358974358
mask_tumor__fla__follow_up_1__original_glszm_LargeAreaEmphasis,4.116239316239316
mask_tumor__fla__follow_up_1__original_glszm_LargeAreaHighGrayLevelEmphasis,86235.15384615384
mask_tumor__fla__follow_up_1__original_glszm_LargeAreaLowGrayLevelEmphasis,0.0019630479149716
mask_tumor__fla__follow_up_1__original_glszm_LowGrayLevelZoneEmphasis,0.0018079497824263
mask_tumor__fla__follow_up_1__original_glszm_SizeZoneNonUniformity,363.1025641025641
mask_tumor__fla__follow_up_1__original_glszm_SizeZoneNonUniformityNormalized,0.6206881437650669
mask_tumor__fla__follow_up_1__original_glszm_SmallAreaEmphasis,0.8159855011802326
mask_tumor__fla__follow_up_1__original_glszm_SmallAreaHighGrayLevelEmphasis,12585.26879401347
mask_tumor__fla__follow_up_1__original_glszm_SmallAreaLowGrayLevelEmphasis,0.0017956457188956
mask_tumor__fla__follow_up_1__original_glszm_ZoneEntropy,7.273294002844468
mask_tumor__fla__follow_up_1__original_glszm_ZonePercentage,0.7134146341463414
mask_tumor__fla__follow_up_1__original_glszm_ZoneVariance,2.151450069398788
mask_tumor__fla__follow_up_1__original_gldm_DependenceEntropy,7.607746579839215
mask_tumor__fla__follow_up_1__original_gldm_DependenceNonUniformity,330.3829268292683
mask_tumor__fla__follow_up_1__original_gldm_DependenceNonUniformityNormalized,0.402906008328376
mask_tumor__fla__follow_up_1__original_gldm_DependenceVariance,2.795145746579417
mask_tumor__fla__follow_up_1__original_gldm_GrayLevelNonUniformity,11.460975609756098
mask_tumor__fla__follow_up_1__original_gldm_GrayLevelVariance,666.9261436644855
mask_tumor__fla__follow_up_1__original_gldm_HighGrayLevelEmphasis,16374.65731707317
mask_tumor__fla__follow_up_1__original_gldm_LargeDependenceEmphasis,6.195121951219512
mask_tumor__fla__follow_up_1__original_gldm_LargeDependenceHighGrayLevelEmphasis,139107.08170731706
mask_tumor__fla__follow_up_1__original_gldm_LargeDependenceLowGrayLevelEmphasis,0.0015531681007399
mask_tumor__fla__follow_up_1__original_gldm_LowGrayLevelEmphasis,0.0013076669135428
mask_tumor__fla__follow_up_1__original_gldm_SmallDependenceEmphasis,0.637513118811025
mask_tumor__fla__follow_up_1__original_gldm_SmallDependenceHighGrayLevelEmphasis,9910.25296802635
mask_tumor__fla__follow_up_1__original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0012846990460099
mask_tumor__fla__follow_up_1__original_ngtdm_Busyness,0.0059430784289163
mask_tumor__fla__follow_up_1__original_ngtdm_Coarseness,0.0135263914762916
mask_tumor__fla__follow_up_1__original_ngtdm_Complexity,39945.717782142056
mask_tumor__fla__follow_up_1__original_ngtdm_Contrast,0.8379358168954196
mask_tumor__fla__follow_up_1__original_ngtdm_Strength,81.41470913217641
mask_oedema__fla__follow_up_1__original_shape_Elongation,0.674329103433364
mask_oedema__fla__follow_up_1__original_shape_Flatness,0.6330380781584797
mask_oedema__fla__follow_up_1__original_shape_LeastAxisLength,14.84978429949127
mask_oedema__fla__follow_up_1__original_shape_MajorAxisLength,23.45796376529131
mask_oedema__fla__follow_up_1__original_shape_Maximum2DDiameterColumn,23.021728866442675
mask_oedema__fla__follow_up_1__original_shape_Maximum2DDiameterRow,25.612496949731398
mask_oedema__fla__follow_up_1__original_shape_Maximum2DDiameterSlice,22.84731931759173
mask_oedema__fla__follow_up_1__original_shape_Maximum3DDiameter,25.78759391645525
mask_oedema__fla__follow_up_1__original_shape_MeshVolume,2107.708333333333
mask_oedema__fla__follow_up_1__original_shape_MinorAxisLength,15.818387674221228
mask_oedema__fla__follow_up_1__original_shape_Sphericity,0.5134593931517373
mask_oedema__fla__follow_up_1__original_shape_SurfaceArea,1548.287816664863
mask_oedema__fla__follow_up_1__original_shape_SurfaceVolumeRatio,0.7345835247594487
mask_oedema__fla__follow_up_1__original_shape_VoxelVolume,2143.0
mask_oedema__fla__follow_up_1__original_firstorder_10Percentile,771.7460139548057
mask_oedema__fla__follow_up_1__original_firstorder_90Percentile,1024.0
mask_oedema__fla__follow_up_1__original_firstorder_Energy,1815206756.5590088
mask_oedema__fla__follow_up_1__original_firstorder_Entropy,5.288711897087186
mask_oedema__fla__follow_up_1__original_firstorder_InterquartileRange,186.86466336575063
mask_oedema__fla__follow_up_1__original_firstorder_Kurtosis,2.3400223339763904
mask_oedema__fla__follow_up_1__original_firstorder_MeanAbsoluteDeviation,87.00511505875475
mask_oedema__fla__follow_up_1__original_firstorder_Mean,914.7784437224994
mask_oedema__fla__follow_up_1__original_firstorder_Median,931.5716869010096
mask_oedema__fla__follow_up_1__original_firstorder_Range,512.6083750329749
mask_oedema__fla__follow_up_1__original_firstorder_RobustMeanAbsoluteDeviation,72.08936536582954
mask_oedema__fla__follow_up_1__original_firstorder_RootMeanSquared,920.3477696282712
mask_oedema__fla__follow_up_1__original_firstorder_Skewness,-0.5853833944367626
